,Longitude,Latitude,Timestamp,ID
29581,-80.4903,38.3376,2020-11-08 15:02:48,wCLoDic9Eo6n
29582,-80.0556,26.7129,2020-11-08 15:05:06,BjAEsQva6Dyx
29583,-73.3134,40.8397,2020-11-08 15:07:23,pj1DPnD6ILhW
29584,-73.3134,40.8398,2020-11-08 15:10:40,3wr6RLSLEYBB
29585,-80.9425,34.7963,2020-11-08 15:14:09,KpB5fjdPvC1X
29586,-81.1191,41.1262,2020-11-08 15:23:45,HwjuSIYoO2Af
29587,-98.2731,43.9589,2020-11-08 15:27:57,VOWInBYvpXzt
29588,-96.8082,33.284,2020-11-08 15:30:18,Ae8uoLPQiP5l
29589,-73.3131,40.84,2020-11-08 15:31:08,L3kxDFE04x52
29590,-77.6534,37.5936,2020-11-08 15:33:30,CWKUvaJwI8tK
29591,-98.1855,30.1115,2020-11-08 15:33:56,WRZ1HGlzHK25
29592,-98.1855,30.1115,2020-11-08 15:33:56,AmhtHnvJA2zf
29593,-97.5164,32.8646,2020-11-08 15:34:59,szF9EsF3R6Od
29594,-93.3541,30.2294,2020-11-08 15:35:14,q0lUQhTvPqft
29595,-93.3541,30.2294,2020-11-08 15:35:14,UhN4dWdHkyxO
29596,-73.3133,40.8398,2020-11-08 15:35:58,0Vq7FDK4TElr
29597,-80.1826,35.052,2020-11-08 15:36:07,TMQTNKcTRb5t
29598,-96.8504,33.1099,2020-11-08 15:43:44,sm3cxHv8EdeZ
29599,-82.0317,31.6672,2020-11-08 15:45:37,G1SdMxPgWPnn
29600,-81.0896,34.3779,2020-11-08 15:46:42,vsjZP9nYPfjL
29601,-76.0039,40.9584,2020-11-08 15:48:30,E9tdx4GrnF77
29602,-91.0996,30.8342,2020-11-08 15:48:41,HCY39Am3W2pG
29603,-94.9597,36.9721,2020-11-08 15:49:38,pC8DuS5SniTG
29604,-98.5618,29.4228,2020-11-08 15:50:30,WkwPLwni1EmX
29605,-86.4645,33.7748,2020-11-08 15:50:48,G1OoKCvHbv5w
29606,-90.2942,38.7241,2020-11-08 15:50:58,QOUeReKoa2yS
29607,-90.2942,38.7241,2020-11-08 15:50:58,l2ysJEe42duE
29608,-97.4714,30.5259,2020-11-08 15:51:32,sC787y3t4C6n
29609,-111.603,42.6533,2020-11-08 15:52:54,zu25otgysiFS
29610,-79.9065,40.3197,2020-11-08 15:52:55,5yN1Y3Yq2WdT
29611,-121.4166,38.6068,2020-11-08 15:54:35,KDjPNWhk1tAu
29612,-82.7132,28.0127,2020-11-08 15:55:15,BnRNcz7mU9AV
29613,-87.6602,37.9724,2020-11-08 15:55:28,Niy08ZNUfa97
29614,-87.6602,37.9724,2020-11-08 15:55:28,9vEuYcgE5IrJ
29615,-85.0729,35.7241,2020-11-08 15:56:46,VTPqhxHveIFJ
29616,-85.0729,35.7241,2020-11-08 15:56:46,dyt9dytb8G5M
29617,-73.3143,40.8394,2020-11-08 15:57:26,xqFLi6AXB9oE
29618,-86.6087,36.21,2020-11-08 15:57:29,7e3D397NZWrI
29619,-74.9878,42.8546,2020-11-08 15:58:56,KXXFiwN6RuLV
29620,-118.011,33.6708,2020-11-08 15:59:00,qgOkAPZnBQIw
29621,-92.0018,30.0782,2020-11-08 15:59:33,biNAhE64G0PL
29622,-96.3316,34.8971,2020-11-08 16:00:00,u1Z5pN5CRUP5
29623,-73.3133,40.8401,2020-11-08 16:00:07,6jE5VTmN2o7t
29624,-86.609,36.2096,2020-11-08 16:00:30,U0e2gcD3w28q
29625,-116.8245,47.7253,2020-11-08 16:02:35,rx0h1DDnxpXW
29626,-121.4169,38.6067,2020-11-08 16:04:41,mP8vPFMPzUoj
29627,-80.3415,25.9774,2020-11-08 16:07:14,yVXHpK2ntvu7
29628,-80.3415,25.9774,2020-11-08 16:07:14,p5tRM8rXmjBi
29629,-80.3415,25.9774,2020-11-08 16:07:14,MaFNwg3Ky1Ge
29630,-80.3415,25.9774,2020-11-08 16:07:14,wjr2I20B1rl9
29631,-80.3415,25.9774,2020-11-08 16:07:14,MYUozOHKexQM
29632,-87.1977,34.0355,2020-11-08 16:10:00,wA07qcboSeEp
29633,-95.1595,29.485,2020-11-08 16:10:11,uKgAir9Akriw
29634,-95.1595,29.485,2020-11-08 16:10:11,i7oG4pbHgbZ9
29635,-95.1595,29.485,2020-11-08 16:10:11,PgEnJzN4rm8C
29636,-95.1595,29.485,2020-11-08 16:10:11,Q6KJEpq5lkAl
29637,-91.8686,30.1836,2020-11-08 16:10:21,I4VDP1264tII
29638,-95.5816,29.704,2020-11-08 16:12:03,SX3vstkIjeEv
29639,-88.5464,30.3632,2020-11-08 16:12:20,TEKePTh8gTJq
29640,-96.1656,41.28,2020-11-08 16:14:05,jzu7kIdlBATu
29641,-95.5816,29.7041,2020-11-08 16:14:30,BvLhazxm2xcj
29642,-87.1107,34.1816,2020-11-08 16:15:33,XkzLEnohAJsr
29643,-112.0158,33.6929,2020-11-08 16:15:58,NM3ZivuOznh3
29644,-74.2664,40.4397,2020-11-08 16:16:25,aHubudWgJfup
29645,-97.0806,33.0834,2020-11-08 16:16:35,GiN8Ci9KcscB
29646,-83.7208,32.6361,2020-11-08 16:17:48,D3oh1KjCZWBL
29647,-78.6677,43.8958,2020-11-08 16:18:19,21DmZjcsFB1q
29648,-80.4066,25.7745,2020-11-08 16:19:34,MkdKTVXoPa9Y
29649,-73.8338,41.061,2020-11-08 16:20:11,VEx9C0OJMra2
29650,-77.7326,38.2629,2020-11-08 16:20:17,y0ER6BUTFBVM
29651,-80.2058,26.1496,2020-11-08 16:21:54,HwOtZvgzAcR2
29652,-79.026,33.5813,2020-11-08 16:22:51,cxkjLX25P73v
29653,-74.4805,39.3342,2020-11-08 16:26:05,JlQocOVWsSTr
29654,-97.8715,30.6265,2020-11-08 16:27:20,raqgDdZQlsnh
29655,-73.2209,40.8253,2020-11-08 16:28:40,bn62fOuta46E
29656,-97.683,35.3837,2020-11-08 16:30:44,0OLsaD2cUmFM
29657,-82.3991,40.1012,2020-11-08 16:31:58,o5UfYSjNXFAm
29658,-73.2258,40.8241,2020-11-08 16:32:09,c1r139O7HrCe
29659,-89.316,44.9508,2020-11-08 16:35:13,aZKYrvmHD34z
29660,-82.5053,27.9671,2020-11-08 16:35:32,uciM4Vuppr9k
29661,-71.065,42.7789,2020-11-08 16:36:15,NjzgwtVpJyZt
29662,-94.2923,37.0383,2020-11-08 16:36:24,brPum2HXqDJA
29663,-73.2402,40.826,2020-11-08 16:38:56,2jH439ip0RQw
29664,-80.3326,26.153,2020-11-08 16:39:43,nkmprinFenlH
29665,-96.5807,43.5932,2020-11-08 16:40:21,Hj36Jm1hL50B
29666,-71.2429,41.6276,2020-11-08 16:40:34,oqwHm0QpKffM
29667,-84.138,40.323,2020-11-08 16:41:14,84RwT7QbOjeO
29668,-84.138,40.323,2020-11-08 16:41:14,iup7uYs4v5ac
29669,-84.138,40.323,2020-11-08 16:41:14,kCM7mrbV6Bfv
29670,-98.0928,29.681,2020-11-08 16:42:31,lZO7MDEX1UMg
29671,-73.2269,40.8242,2020-11-08 16:42:46,50jfcnJoQpqV
29672,-73.2269,40.8242,2020-11-08 16:42:46,PEFoApjM3vO3
29673,-121.6167,39.4752,2020-11-08 16:45:06,TJgxX096Ywp3
29674,-121.6167,39.4752,2020-11-08 16:45:06,Yo2Ul01A1LRg
29675,-89.9802,34.8449,2020-11-08 16:45:32,GCYpB2prGNz2
29676,-73.2277,40.8242,2020-11-08 16:45:42,WBsJTZCiXmVr
29677,-93.5202,41.6339,2020-11-08 16:45:47,hH6dBIhap20c
29678,-96.8504,33.1099,2020-11-08 16:46:03,gojGc4A573bB
29679,-78.1728,36.5956,2020-11-08 16:46:28,aLe1WyJ8Vjj6
29680,-118.1546,45.3473,2020-11-08 16:46:34,lJGCjbBJXGF0
29681,-121.2364,44.654,2020-11-08 16:47:30,JFtnq0sfBs7A
29682,-77.6404,38.8151,2020-11-08 16:48:29,QBbP38IXnUP0
29683,-81.448,27.3932,2020-11-08 16:48:44,V07U4iLMXOTE
29684,-117.5942,33.9683,2020-11-08 16:51:59,A5zvJLUt6a1j
29685,-117.5942,33.9683,2020-11-08 16:51:59,eXv1awLLk0LJ
29686,-117.5942,33.9683,2020-11-08 16:51:59,b8XxCFH0eowh
29687,-117.5942,33.9683,2020-11-08 16:51:59,92icwbxjAOUJ
29688,-117.5942,33.9683,2020-11-08 16:51:59,q04NADyhm10L
29689,-117.5942,33.9683,2020-11-08 16:51:59,T07g2QFyYGCp
29690,-117.5942,33.9683,2020-11-08 16:51:59,iHOlkdPlqPZw
29691,-95.4721,34.5378,2020-11-08 16:52:18,zgk2wUL61xEL
29692,-121.3357,44.0392,2020-11-08 16:54:09,ZeQz0AS10qR6
29693,-80.4304,27.3185,2020-11-08 16:55:54,nVkHgIa6ZTZz
29694,-81.0621,41.7261,2020-11-08 16:58:26,O0GnQEeLbpHo
29695,-118.1916,34.0557,2020-11-08 16:58:30,Z8iRDCv6gqP0
29696,-73.2265,40.8239,2020-11-08 16:59:05,fLns62CFhzI8
29697,-116.2221,43.5971,2020-11-08 17:00:07,qrGBLR23XgJu
29698,-97.3817,32.9831,2020-11-08 17:00:16,6kcWXEHdSm94
29699,-74.0568,40.8022,2020-11-08 17:01:29,d3qq4mvoC9t4
29700,-87.5345,37.9864,2020-11-08 17:02:38,mRk7ks5bXaPg
29701,-91.5433,36.2744,2020-11-08 17:02:54,w8E0RaVyaguZ
29702,-119.728,39.4932,2020-11-08 17:03:14,VvzQ55NXu3HH
29703,-119.728,39.4932,2020-11-08 17:03:14,U6ntHuYSYS3E
29704,-109.4458,51.4749,2020-11-08 17:06:04,ENK0UPfgg1M3
29705,-82.1767,28.2646,2020-11-08 17:06:07,pU1vgDVmzsLN
29706,-82.1767,28.2646,2020-11-08 17:06:07,hOuM71PhtUli
29707,-117.6452,33.6258,2020-11-08 17:07:35,EI227dYEbKVH
29708,-77.4108,39.4142,2020-11-08 17:08:11,q55gnLn5EPwm
29709,-114.0645,51.0776,2020-11-08 17:08:24,DPTv3uQnsTiz
29710,-78.4765,35.767,2020-11-08 17:09:51,AqbLeYozxptX
29711,-95.3877,30.1218,2020-11-08 17:09:58,i1IcQo0fZdHP
29712,-96.7259,33.9981,2020-11-08 17:12:36,Ww7nC19fJJ4j
29713,-76.6444,39.2346,2020-11-08 17:14:37,MIJAZhIYwmlQ
29714,-86.0282,39.6606,2020-11-08 17:20:20,O4ABeWKwx6PV
29715,-87.3472,36.6387,2020-11-08 17:22:17,KuH7nFfOmSnC
29716,-77.6415,41.324,2020-11-08 17:22:22,reJEylXahwa5
29717,-85.6688,35.4311,2020-11-08 17:23:18,tcTpxeU8sK29
29718,-95.576,29.7037,2020-11-08 17:24:18,fbjPTiRkUVHb
29719,-88.9847,42.3215,2020-11-08 17:26:12,sp8A0w702Ysn
29720,-93.9067,45.435,2020-11-08 17:27:09,fDprPFo6BXUZ
29721,-70.94,41.613,2020-11-08 17:28:22,TNPK2gT6NBBi
29722,-123.003,45.5974,2020-11-08 17:28:35,mV9gtmpdLhUv
29723,-73.2259,40.8225,2020-11-08 17:28:39,OXpabPC5k2tv
29724,-83.9907,33.5011,2020-11-08 17:29:12,nwEumG085FyE
29725,-80.1072,26.3979,2020-11-08 17:30:10,lLPOK3ufLZgI
29726,-95.5782,29.9967,2020-11-08 17:30:26,WRKAYG5H8RYm
29727,-95.5782,29.9967,2020-11-08 17:30:26,FOGNhSD1mHwc
29728,-95.4185,30.0479,2020-11-08 17:31:40,ZJm5BmyMqn3v
29729,-111.856,33.2587,2020-11-08 17:34:15,lUlrY4hll9tV
29730,-111.856,33.2587,2020-11-08 17:34:15,Dzi7gemsQyVX
29731,-77.6427,38.8604,2020-11-08 17:34:23,vbl18vyBParp
29732,-98.7479,35.744,2020-11-08 17:35:28,yMvI01bhZnQq
29733,-95.3633,30.1121,2020-11-08 17:35:39,sZsxn3ZruBCp
29734,-117.6673,33.5585,2020-11-08 17:35:41,Ztmt2hxutRO4
29735,-86.1027,35.1786,2020-11-08 17:36:05,CR7stcbI4NGN
29736,-82.6648,28.0484,2020-11-08 17:36:07,gFlE5Hh4UaOe
29737,-117.0773,33.0285,2020-11-08 17:36:15,sl261Ctqhec8
29738,-96.9405,32.7899,2020-11-08 17:36:41,Dy70AcoBg71e
29739,-78.3742,35.8824,2020-11-08 17:36:42,aaaMsBrSQJOo
29740,-114.2349,34.5201,2020-11-08 17:37:22,Od1aoItDRKxC
29741,-117.0666,32.6395,2020-11-08 17:37:33,OUWchMWHcqxz
29742,-93.229,37.007,2020-11-08 17:38:08,f5w9rQBz3jtx
29743,-73.2237,40.8238,2020-11-08 17:38:43,rTo7yQhYV8MF
29744,-73.2237,40.8238,2020-11-08 17:38:43,L5itg6ScMicK
29745,-73.2238,40.8237,2020-11-08 17:40:09,dPAgN4flzEJH
29746,-118.7851,45.6601,2020-11-08 17:40:29,NtGBnxfq9JJi
29747,-118.7851,45.6601,2020-11-08 17:40:29,HiBqHUHK8a7I
29748,-81.5195,28.553,2020-11-08 17:42:10,Vg6NahZZVlfn
29749,-81.5195,28.553,2020-11-08 17:42:10,LVPx6rP5PUxF
29750,-73.2237,40.8238,2020-11-08 17:43:52,Tf2mTqG3uF55
29751,-93.9067,45.435,2020-11-08 17:44:18,femKuyQYSw6s
29752,-111.9644,41.0863,2020-11-08 17:44:49,uHvZ299HKyAI
29753,-98.6996,29.5857,2020-11-08 17:46:14,uzHkwYb32B5w
29754,-98.4577,29.8793,2020-11-08 17:47:28,Gh55SOFFTWJi
29755,-98.4577,29.8793,2020-11-08 17:47:28,G8B9EOhnvYda
29756,-111.2691,32.9083,2020-11-08 17:47:46,xotNdXVtDQNX
29757,-81.3979,29.9134,2020-11-08 17:48:30,r2SyI8GanLGE
29758,-73.2248,40.8235,2020-11-08 17:50:07,nInqlsgvnw11
29759,-75.862,40.1549,2020-11-08 17:51:01,A4veKMPy3HE3
29760,-94.9526,38.7233,2020-11-08 17:52:03,CJ04aXdQCkkU
29761,-94.9526,38.7233,2020-11-08 17:52:03,NvZmNNVc56t3
29762,-78.3925,40.4299,2020-11-08 17:53:47,w1OgHnLuEVSm
29763,-78.3925,40.4299,2020-11-08 17:53:47,Bj48bmoHlgtU
29764,-94.4838,39.0495,2020-11-08 17:54:00,DJjDl2fS0NKn
29765,-86.7565,33.3058,2020-11-08 17:54:52,2KIe39TFFGmg
29766,-118.4406,34.1501,2020-11-08 17:56:56,biNuHoFSW1Ti
29767,-118.4406,34.1501,2020-11-08 17:56:56,cBiD0g6n5cFW
29768,-118.4406,34.1501,2020-11-08 17:56:56,Z5wRb7voKaMM
29769,-78.2805,39.6983,2020-11-08 17:58:02,cG18Fg1CELdU
29770,-117.7517,33.7979,2020-11-08 17:58:09,HafEhRu4mEal
29771,-117.7517,33.7979,2020-11-08 17:58:09,xZ1AxqmoYba1
29772,-81.3979,29.9132,2020-11-08 17:58:18,57aq0TDXaYVJ
29773,-81.3979,29.9132,2020-11-08 17:58:18,bLcloXq4f7ZR
29774,-88.0661,41.6882,2020-11-08 17:58:27,NxiE63496os6
29775,-88.0661,41.6882,2020-11-08 17:58:27,l2ail45sXzYw
29776,-95.5763,29.7039,2020-11-08 17:58:56,zOFDOpTvBu2q
29777,-80.9026,35.6012,2020-11-08 17:59:24,3utq5iuVTWEu
29778,-118.0597,33.713,2020-11-08 17:59:36,dzlD1Dehg4PJ
29779,-87.1333,33.2894,2020-11-08 18:01:38,5ZBt0I7yDYqq
29780,-96.3931,29.5904,2020-11-08 18:02:20,wjt7xHWncf1L
29781,-97.3137,27.6336,2020-11-08 18:03:27,Kv28n6FzvSmo
29782,-97.3137,27.6336,2020-11-08 18:03:30,9IGw1XF1tBDY
29783,-118.4024,34.0726,2020-11-08 18:07:36,eWN4v5iwUw8u
29784,-118.4024,34.0726,2020-11-08 18:07:36,tMPJsHm2Y7xy
29785,-80.8899,34.1357,2020-11-08 18:08:01,PoYrvtBg0UDi
29786,-88.067,41.6878,2020-11-08 18:08:16,HXnf8aC3Wzn8
29787,-87.048,41.1916,2020-11-08 18:08:49,k7NPdxqj7O8p
29788,-106.3297,35.8951,2020-11-08 18:10:31,WmDesi8qNcKJ
29789,-91.1339,40.4154,2020-11-08 18:10:41,ajCr12a4BptW
29790,-89.5926,30.4412,2020-11-08 18:11:14,mozWt5xB7QTb
29791,-74.1233,40.6318,2020-11-08 18:11:34,y6ZStpANW9sC
29792,-73.2247,40.8235,2020-11-08 18:12:28,rcaY8orJewAM
29793,-73.2249,40.8235,2020-11-08 18:13:38,wZYeYboc5ND9
29794,-73.2249,40.8235,2020-11-08 18:13:38,AfJdyG9XUnoX
29795,-86.5227,30.5103,2020-11-08 18:13:53,AV13qa3iopJE
29796,-81.1249,29.4804,2020-11-08 18:14:17,bbWRsXL34yUJ
29797,-80.0341,26.7858,2020-11-08 18:15:34,Yvmz4tIsrkO6
29798,-73.2249,40.8235,2020-11-08 18:15:57,gQXiOmDQk5zo
29799,-73.2249,40.8235,2020-11-08 18:15:57,H4QOFvKzdcvw
29800,-95.7382,36.0951,2020-11-08 18:16:15,clQxh80P84J2
29801,-78.6171,35.8967,2020-11-08 18:18:05,B1GMs0Pc6wbI
29802,-78.6171,35.8967,2020-11-08 18:18:05,NPpiC7hFNx4l
29803,-73.2249,40.8235,2020-11-08 18:18:51,wgtOI74nucNq
29804,-73.2249,40.8235,2020-11-08 18:18:51,zkknkost9Iw0
29805,-71.4909,41.4754,2020-11-08 18:20:15,TeBW3299qC5Q
29806,-84.301,30.1739,2020-11-08 18:20:47,PLLyuXLj4VbE
29807,-82.4009,40.096,2020-11-08 18:20:48,OyUWW6PZTxwo
29808,-95.7381,36.0951,2020-11-08 18:21:05,70pX4n1IYT91
29809,-82.9693,39.4521,2020-11-08 18:22:01,He1S1Y8jIF9a
29810,-91.1383,40.4307,2020-11-08 18:22:05,DprPOdjMQu4O
29811,-77.7248,39.1474,2020-11-08 18:22:50,N5qcu4o4j7Xx
29812,-120.6706,38.3853,2020-11-08 18:23:49,I8Dp4iLtRlyQ
29813,-86.3664,32.5152,2020-11-08 18:25:02,jCfUllggnGKR
29814,-77.682,37.6705,2020-11-08 18:25:56,a4DE4idAnTZ7
29815,-71.3997,41.8385,2020-11-08 18:27:55,koVUmW6F8CeI
29816,-81.2824,33.9681,2020-11-08 18:27:56,sMja5prcMH36
29817,-115.2711,36.1835,2020-11-08 18:28:29,3IomtQP7qvQw
29818,-83.6699,42.7689,2020-11-08 18:31:54,wmpAmG6s4BGH
29819,-83.6699,42.7689,2020-11-08 18:32:33,9C60fsrbzDmO
29820,-83.6699,42.7689,2020-11-08 18:32:33,27I9SsEk6KCp
29821,-83.6699,42.7689,2020-11-08 18:32:33,sY9BCLj76Iic
29822,-96.7445,39.4083,2020-11-08 18:33:28,XJsb70SWOUlw
29823,-80.5418,40.1507,2020-11-08 18:33:34,NsIxj1dCItN0
29824,-111.9242,41.1,2020-11-08 18:33:49,SaB7r7aMKgEl
29825,-76.4162,39.4091,2020-11-08 18:35:01,uleY9YHrE6cC
29826,-80.3456,33.0138,2020-11-08 18:35:45,pObTQ351CD9t
29827,-97.5047,35.3935,2020-11-08 18:36:34,ZPliCsIoIV3y
29828,-97.5047,35.3935,2020-11-08 18:36:34,McAKBnkBTsDO
29829,-97.5047,35.3935,2020-11-08 18:36:34,n2yjU20HaQhG
29830,-78.2969,39.8832,2020-11-08 18:37:27,FIRNTA1TMifn
29831,-85.8208,39.7868,2020-11-08 18:37:58,ei83UVJwcNR1
29832,-96.9409,32.718,2020-11-08 18:39:10,CCHIsievD1k9
29833,-82.3541,28.3804,2020-11-08 18:39:18,mg7134RRmmiT
29834,-90.3003,38.5404,2020-11-08 18:39:38,t2KQ3Lv031JN
29835,-96.7791,33.0335,2020-11-08 18:40:18,RJsMUAb0G7RH
29836,-97.8166,33.0013,2020-11-08 18:40:48,tIQDvJfkDKEr
29837,-84.56,34.8125,2020-11-08 18:40:54,z4U6oqYVW4ou
29838,-93.96,34.6389,2020-11-08 18:41:02,z1v55apS1QLG
29839,-88.0661,41.6882,2020-11-08 18:41:14,28sabafd7DTX
29840,-97.2856,35.3411,2020-11-08 18:42:01,tYaM0RxPlSac
29841,-97.2856,35.3411,2020-11-08 18:42:01,unIqOwMMdPse
29842,-80.651,35.2499,2020-11-08 18:42:59,AyfyO1GCaB97
29843,-84.4748,39.1287,2020-11-08 18:43:46,Lyd467Vf7xql
29844,-0.2595,54.0006,2020-11-08 18:43:55,DHwslmZJko6p
29845,-74.4103,39.3631,2020-11-08 18:45:34,YIkS6Q4HsyhX
29846,-93.3923,33.6776,2020-11-08 18:45:55,qCSrBEFS2QWN
29847,-93.3923,33.6776,2020-11-08 18:45:55,vBv2P2UTSNMK
29848,-86.6974,35.84,2020-11-08 18:46:14,Q0k9B7ZVWzAj
29849,-111.4599,40.7582,2020-11-08 18:46:30,fUn2Es8g5eaV
29850,-80.8453,31.992,2020-11-08 18:47:53,SifxsGzxh1Xu
29851,-80.4593,35.2644,2020-11-08 18:48:04,xo3QpDvgsYpB
29852,-85.531,36.1163,2020-11-08 18:49:52,qy3PpL7IaRqp
29853,-82.2526,29.0018,2020-11-08 18:50:29,BMeRkrdS5cYs
29854,-122.6643,49.1032,2020-11-08 18:51:45,Tw6H7KXTHS1W
29855,-112.1713,41.7104,2020-11-08 18:51:50,eU5k1uQM2b90
29856,-81.6255,30.1218,2020-11-08 18:51:55,esK8sZ2mMnIA
29857,-83.2221,36.274,2020-11-08 18:52:35,CbD0mfG2XwwH
29858,-83.2221,36.274,2020-11-08 18:52:35,xMaYPH5LQonR
29859,-85.2036,42.3898,2020-11-08 18:52:44,MqDY9MEkgRE6
29860,-85.0425,34.8306,2020-11-08 18:55:31,Pm9zlLgJ1LYR
29861,-91.1865,30.4565,2020-11-08 18:57:55,y7l2LQUFvDjI
29862,-122.046,37.8674,2020-11-08 18:59:06,ywxNQnsi3q7T
29863,-112.0963,33.4482,2020-11-08 18:59:15,st92TLJgpxmD
29864,-80.2926,26.0121,2020-11-08 18:59:16,OkAGs1pvxe0i
29865,-86.3865,33.8698,2020-11-08 19:03:27,Qw6M1x7hSFoU
29866,-111.5416,33.5552,2020-11-08 19:04:31,hSG8GMqyE6EL
29867,-111.5416,33.5552,2020-11-08 19:04:31,SPG204EYKxco
29868,-97.5131,35.4464,2020-11-08 19:04:34,y8Pa0UzQZruH
29869,-94.9812,32.8581,2020-11-08 19:04:49,e57UjxHwO25U
29870,-89.959,32.3068,2020-11-08 19:08:07,k7oiW1Mtfjlp
29871,-89.959,32.3068,2020-11-08 19:08:07,q48XDq8iHbd0
29872,-122.316,37.8855,2020-11-08 19:08:36,bpUA7uipTVjL
29873,-122.316,37.8855,2020-11-08 19:08:36,EztGP7XBbEsb
29874,-117.8512,33.691,2020-11-08 19:09:19,yojqm3IlQHRq
29875,-111.7499,33.2992,2020-11-08 19:09:38,oGTyhj0tsrvs
29876,-110.7842,32.2296,2020-11-08 19:11:44,Ofaq9pOpUIu5
29877,-82.0496,41.5038,2020-11-08 19:11:58,bUpO9jHUYeZZ
29878,-84.8777,44.2358,2020-11-08 19:12:03,xkOYKvHqBi7B
29879,-72.1826,41.483,2020-11-08 19:12:16,BUeulmiu1rQB
29880,-115.2546,36.3183,2020-11-08 19:13:23,Iboviw22HpYj
29881,-95.4783,30.0492,2020-11-08 19:14:40,utX543XW4Vax
29882,-117.9713,33.9128,2020-11-08 19:15:43,u4zzjGVveSoo
29883,-93.4658,40.3544,2020-11-08 19:16:01,ihhyGrN0GoHm
29884,-86.5134,40.0965,2020-11-08 19:17:00,lnhkl7MM9Qy5
29885,-86.9359,40.1132,2020-11-08 19:17:26,UlKzPpv34oQ8
29886,-115.1545,36.2168,2020-11-08 19:17:27,skxL4wINrjE5
29887,-97.2269,32.9304,2020-11-08 19:17:45,zFsv56WmcWVO
29888,-73.2689,40.8395,2020-11-08 19:17:54,WXVQzbxAUiuo
29889,-121.5765,37.026,2020-11-08 19:17:55,o3PTXzBurkDf
29890,-84.5549,42.7336,2020-11-08 19:19:42,DrstRt1mqUxP
29891,-84.5549,42.7336,2020-11-08 19:19:42,h5reexoDKcJ4
29892,-94.9498,38.8121,2020-11-08 19:19:48,pYnQKoI9rM8W
29893,-120.9992,37.7594,2020-11-08 19:20:17,E4jHZEoHZhw5
29894,-84.5549,42.7336,2020-11-08 19:20:44,LxCOje2d2Feu
29895,-84.4775,35.6093,2020-11-08 19:21:33,SCslPuwE1hDa
29896,-84.4775,35.6093,2020-11-08 19:21:33,BXCXU8lkn6C7
29897,-83.0336,42.6697,2020-11-08 19:21:45,zRlr4ArCSwBk
29898,-83.0336,42.6697,2020-11-08 19:21:45,P69w5cCnyh7M
29899,-75.4643,40.0997,2020-11-08 19:22:21,akpldUEvu5SR
29900,-79.4761,35.1827,2020-11-08 19:23:15,0jBGmH51UB3p
29901,-87.9537,42.6146,2020-11-08 19:23:20,xD0tjsYlrJD2
29902,-121.3276,38.0411,2020-11-08 19:23:58,2KBrLlldXsN6
29903,-88.7359,30.3592,2020-11-08 19:24:36,w25Hd9vBtFcp
29904,-75.4573,40.1026,2020-11-08 19:25:26,YIy6ntN5dE4w
29905,-75.4573,40.1026,2020-11-08 19:25:26,u4rikjfBwo8q
29906,-121.2671,38.7456,2020-11-08 19:25:37,ZtSUW1vDXPe7
29907,-81.6256,30.1209,2020-11-08 19:25:45,X55KntoFqg6r
29908,-124.1515,40.5982,2020-11-08 19:25:46,UWHdDnSzEwKC
29909,-87.8709,42.6554,2020-11-08 19:26:35,UQGgkVkChZjU
29910,-97.7681,30.2534,2020-11-08 19:26:35,byVPZPEXKEi2
29911,-118.2441,34.0441,2020-11-08 19:28:24,ydQer0ygNvlO
29912,-78.8661,34.9681,2020-11-08 19:28:59,ihJu0HhvfLWz
29913,-115.0268,32.8902,2020-11-08 19:30:19,1acG3C2hcijG
29914,-115.0268,32.8902,2020-11-08 19:30:19,g74N1Xx3UgQg
29915,-73.7653,40.7724,2020-11-08 19:30:43,iFrUu0ioq8jn
29916,-83.0577,40.0037,2020-11-08 19:30:44,zEk3q782Yxs2
29917,-81.2581,32.1387,2020-11-08 19:31:25,bEVDY6SjdpGu
29918,-97.2844,30.0899,2020-11-08 19:32:38,Ofs2TC1N6bSO
29919,-83.0765,41.6783,2020-11-08 19:33:26,4rO6DRfj9aSs
29920,-83.0765,41.6783,2020-11-08 19:33:26,Wuk94qtKZpF5
29921,-83.4331,42.4117,2020-11-08 19:33:59,oUZ6j6EQWW0A
29922,-97.6108,27.8602,2020-11-08 19:34:34,MMQ6s9i5ozGL
29923,-97.6108,27.8602,2020-11-08 19:34:34,I6vBwJmwmFXo
29924,-85.4052,44.2682,2020-11-08 19:34:58,Arkk2VU2m6le
29925,-84.3416,32.9351,2020-11-08 19:35:01,1b0cECwf3KFp
29926,-119.8128,39.4672,2020-11-08 19:35:17,HnhhgSAoc9es
29927,-73.489,40.8064,2020-11-08 19:35:28,yRZ0L01B1DyC
29928,-95.8413,30.2534,2020-11-08 19:36:15,V4HJJP7RDwWc
29929,-85.4053,44.2681,2020-11-08 19:36:51,F6XmjkcvSX0E
29930,-85.366,39.9258,2020-11-08 19:37:11,ptsT5m6OMmEc
29931,-82.5237,27.3893,2020-11-08 19:37:46,M6feYL6YEEmZ
29932,-73.4891,40.8063,2020-11-08 19:38:16,7QijNl9Az5zD
29933,-82.1191,33.3982,2020-11-08 19:39:30,yZ9jLb8w3O4k
29934,-82.1193,33.3983,2020-11-08 19:39:42,2cAWUySDDMdT
29935,-82.1193,33.3983,2020-11-08 19:39:42,KsbSNyusEjI0
29936,-122.7403,48.9108,2020-11-08 19:40:06,zx8FJGRzSo61
